Country,DATE,MF(Gt),People(万人),Urbanization(%),GDP(亿美元),Oil(艾焦),Gas(艾焦),Coal(艾焦),一次能源消费量(艾焦)
伊朗,2016,0.6373,8331,73.88,4579.5461,3.0479,7.0675,0.038,10.3637
伊朗,2017,0.5631,8451,74.39,4866.3015,3.0934,7.3801,0.0431,10.7499
伊朗,2018,0.4756,8562,74.9,3296.9193,3.2364,7.6552,0.0571,11.1148
伊朗,2019,0.5452,8656,75.39,2836.4953,3.4068,7.862,0.0682,11.7286
伊朗,2020,0.7628,8729,75.87,2397.3549,3.2691,8.5236,0.0771,12.1631
伊朗,2021,0.675,8792,76.35,3590.9691,3.3273,8.5128,0.0705,12.0994
伊朗,2022,0.7891,8855,76.81,4134.9321,3.6912,8.2409,0.0761,12.1561
以色列,1993,0.1508,526,90.67,0,0.4484,0.0008,0.1494,0.5989
以色列,1994,0.1149,540,90.77,0,0.4655,0.0007,0.1584,0.6249
以色列,1995,0.1253,555,90.87,1048.9296,0.5288,0.0009,0.1729,0.7028
以色列,1996,0.1296,569,90.94,1145.0586,0.5179,0.0005,0.2096,0.7283
以色列,1997,0.1303,584,91.01,1188.5938,0.5676,0.0006,0.2279,0.7964
以色列,1998,0.1332,597,91.07,1200.5669,0.5928,0.0004,0.2446,0.8381
以色列,1999,0.1469,613,91.14,1209.2294,0.6276,0.0004,0.2403,0.8686
以色列,2000,0.155,629,91.2,1360.3577,0.556,0.0003,0.2619,0.8185
以色列,2001,0.1509,644,91.27,1346.3582,0.5151,0.0003,0.3023,0.818
以色列,2002,0.1635,657,91.33,1250.6062,0.5138,0.0003,0.3195,0.8344
以色列,2003,0.1565,669,91.39,1312.9992,0.5275,0.0003,0.3312,0.8598
以色列,2004,0.1526,681,91.46,1399.7315,0.5007,0.041,0.3343,0.8769
以色列,2005,0.1525,693,91.52,1470.84,0.4912,0.0565,0.3324,0.8812
以色列,2006,0.1636,705,91.58,1586.7046,0.478,0.0789,0.3286,0.8861
以色列,2007,0.1633,718,91.64,1840.5212,0.488,0.0944,0.3361,0.9191
以色列,2008,0.1648,731,91.7,2205.3107,0.4845,0.13,0.3307,0.9459
以色列,2009,0.1443,749,91.76,2119.7004,0.4497,0.1441,0.3239,0.9191
以色列,2010,0.159,762,91.83,2383.6409,0.4459,0.1841,0.3237,0.9558
以色列,2011,0.1738,777,91.89,2667.9185,0.4671,0.171,0.3321,0.9737
以色列,2012,0.1782,791,91.96,2622.8234,0.5564,0.0879,0.3689,1.0186
以色列,2013,0.1843,806,92.03,2977.3278,0.4224,0.2389,0.2968,0.964
以色列,2014,0.1921,822,92.1,3143.3006,0.394,0.2609,0.2758,0.9406
以色列,2015,0.2212,838,92.18,3034.1428,0.4191,0.2899,0.2701,0.9924
以色列,2016,0.2134,855,92.26,3221.0279,0.4302,0.333,0.2308,1.0126
以色列,2017,0.2644,871,92.34,3582.4543,0.4485,0.3562,0.2095,1.0331
以色列,2018,0.2801,888,92.42,3766.9153,0.4531,0.3788,0.1972,1.0501
以色列,2019,0.253,905,92.5,4024.7051,0.4577,0.3878,0.2084,1.0872
以色列,2020,0.2457,922,92.59,4132.6767,0.3955,0.4067,0.1817,1.0276
以色列,2021,0.2668,937,92.67,4885.2655,0.4118,0.4197,0.1583,1.0441
以色列,2022,0.2733,956,92.76,5250.0245,0.4612,0.4063,0.1564,1.0947
意大利,1993,1.0808,5683,66.8,10649.5808,4.0313,1.7564,0.4467,6.7142
意大利,1994,1.1233,5684,66.86,10992.1669,4.018,1.6972,0.4716,6.699
意大利,1995,1.068,5684,66.92,11746.6207,4.1542,1.8695,0.5073,6.971
意大利,1996,1.0471,5686,66.98,13124.2653,4.0826,1.9287,0.4668,6.9689
意大利,1997,1.1,5689,67.04,12418.796,4.1225,2.0027,0.4736,7.0894
意大利,1998,1.1691,5691,67.1,12700.5253,4.1111,2.1562,0.4916,7.2525
意大利,1999,1.252,5692,67.16,12524.4666,4.0771,2.3436,0.491,7.457
意大利,2000,1.2824,5694,67.22,11466.7689,4.0489,2.4436,0.5241,7.5574
意大利,2001,1.2446,5697,67.28,11680.2343,3.9694,2.4503,0.5569,7.5511
意大利,2002,1.2892,5706,67.38,12767.6934,3.9831,2.4337,0.5748,7.5001
意大利,2003,1.3611,5731,67.5,15776.2171,3.9452,2.6832,0.6203,7.7392
意大利,2004,1.3441,5769,67.62,18065.4297,3.8607,2.7843,0.6948,7.9111
意大利,2005,1.3279,5797,67.74,18582.1715,3.7421,2.9797,0.6895,7.9209
意大利,2006,1.3845,5814,67.86,19495.5172,3.7374,2.9181,0.6981,7.8842
意大利,2007,1.3301,5844,67.97,22131.0248,3.6206,2.9324,0.6835,7.7339
意大利,2008,1.3461,5883,68.09,24086.5535,3.4078,2.9107,0.6613,7.6029
意大利,2009,1.1391,5910,68.21,21999.288,3.1536,2.6754,0.5178,7.0981
意大利,2010,1.1728,5928,68.33,21360.9996,3.0722,2.8494,0.5725,7.3322
意大利,2011,1.2247,5938,68.44,22949.943,2.984,2.6718,0.6418,7.1925
意大利,2012,1.036,5954,68.68,20869.5766,2.78,2.5688,0.6578,6.998
意大利,2013,1.0372,6023,68.98,21419.2409,2.5433,2.4027,0.5667,6.691
意大利,2014,0.9679,6079,69.27,21620.0962,2.4166,2.123,0.5524,6.3444
意大利,2015,0.8846,6073,69.57,18366.3771,2.5576,2.3154,0.5162,6.5332
意大利,2016,0.931,6063,69.86,18770.7169,2.5372,2.4317,0.4598,6.559
意大利,2017,0.9879,6054,70.14,19617.962,2.5693,2.5768,0.4029,6.6352
意大利,2018,0.9767,6042,70.44,20919.3243,2.6292,2.4917,0.3692,6.6731
意大利,2019,0.9054,5973,70.74,20113.022,2.5526,2.5485,0.2791,6.5504
意大利,2020,0.8115,5944,71.04,18974.6164,2.1078,2.4345,0.2133,5.9471
意大利,2021,0.9023,5913,71.35,21553.603,2.3474,2.6055,0.2347,6.3389
意大利,2022,0.8754,5894,71.66,20497.3717,2.4697,2.3497,0.3052,6.1444
印度,1993,2.7949,92635,26.19,2792.9565,2.7074,0.528,5.3627,9.4185
印度,1994,2.909,94526,26.4,3272.7558,2.9098,0.5708,5.5342,9.9256
印度,1995,3.0336,96428,26.61,3602.8191,3.2449,0.6508,5.8738,10.6672
印度,1996,3.1162,98328,26.82,3928.9687,3.5019,0.7103,6.0425,11.0939
印度,1997,3.2432,100234,27.03,4158.6756,3.7435,0.7723,6.3193,11.7072
印度,1998,3.2873,102143,27.24,4213.5132,4.0086,0.8475,6.5292,12.4182
印度,1999,3.4344,104050,27.45,4588.2042,4.4013,0.8684,6.468,12.7782
印度,2000,3.3342,105963,27.67,4683.9494,4.6125,0.9131,6.8802,13.4227
印度,2001,3.4643,107897,27.92,4854.4101,4.6261,0.9154,6.937,13.4779
印度,2002,3.4003,109831,28.24,5149.3795,4.7219,0.956,7.246,13.9167
印度,2003,3.5316,111742,28.57,6076.9929,4.8101,1.0234,7.5887,14.4147
印度,2004,3.5722,113626,28.9,7091.4851,5.0912,1.1041,8.0767,15.6513
印度,2005,3.7395,115464,29.24,8203.816,5.1773,1.2357,8.842,16.573
印度,2006,3.9543,117237,29.57,9402.5989,5.4692,1.2916,9.1795,17.459
印度,2007,4.3924,118969,29.91,12167.3644,5.8424,1.3972,10.045,18.9472
印度,2008,4.4775,120673,30.25,11988.9514,6.137,1.4396,10.8747,20.0545
印度,2009,4.7139,122364,30.59,13418.8802,6.4565,1.7679,11.7658,21.5514
印度,2010,5.0439,124061,30.93,16756.1552,6.5972,2.1226,12.0548,22.4819
印度,2011,5.327,125762,31.28,18230.5183,6.9128,2.1703,12.5239,23.7101
印度,2012,5.3356,127449,31.63,18276.3759,7.3311,2.0052,13.6361,24.9932
印度,2013,5.1333,129113,32,18567.2151,7.3845,1.7647,14.435,25.8226
印度,2014,5.1927,130725,32.38,20391.2648,7.5881,1.7461,15.8439,27.5649
印度,2015,5.6303,132287,32.78,21035.8836,8.2006,1.721,16.1657,28.5207
印度,2016,5.8372,133864,33.18,22947.9689,8.9929,1.8285,16.5157,29.8025
印度,2017,6.057,135420,33.6,26514.7426,9.2588,1.9296,17.0538,30.9391
印度,2018,6.2597,136900,34.03,27029.2964,9.677,2.0879,17.9338,32.6934
印度,2019,6.1429,138311,34.47,28356.0626,9.9924,2.133,17.9605,33.519
印度,2020,6.2071,139639,34.93,26715.9541,9.0729,2.173,16.9728,31.756
印度,2021,6.4784,140756,35.39,31503.0684,9.247,2.2351,19.2957,34.5059
印度,2022,6.7799,141717,35.87,34166.4583,10.0497,2.0946,20.0931,36.4444
印度尼西亚,1993,0.6948,19174,33.81,1580.067,1.6145,0.8233,0.2063,2.7498
印度尼西亚,1994,0.7927,19493,34.93,1768.9214,1.596,0.975,0.2063,2.8787
印度尼西亚,1995,0.8495,19814,36.08,2021.3203,1.767,1.0281,0.2271,3.133
印度尼西亚,1996,0.8582,20137,37.24,2273.6968,1.9005,1.0703,0.2707,3.3593
印度尼西亚,1997,0.8802,20463,38.41,2157.49,2.1052,1.1164,0.3338,3.6457
印度尼西亚,1998,0.6338,20786,39.59,954.4555,2.0055,1.0764,0.3582,3.584
印度尼西亚,1999,0.7451,21100,40.79,1400.0135,2.0996,1.1697,0.4931,3.9131
印度尼西亚,2000,0.6823,21407,42,1650.2101,2.2932,1.1882,0.551,4.1889
印度尼西亚,2001,0.7351,21711,42.78,1604.4695,2.3738,1.2288,0.6996,4.4868
印度尼西亚,2002,0.785,22012,43.57,1956.6061,2.3811,1.3357,0.7216,4.6082
印度尼西亚,2003,0.8074,22308,44.36,2347.7246,2.4453,1.4241,0.9687,4.9992
印度尼西亚,2004,0.8515,22594,45.15,2568.3688,2.5881,1.3033,0.8906,4.9516
印度尼西亚,2005,0.9406,22881,45.94,2858.6862,2.5844,1.3102,1.0215,5.0958
印度尼西亚,2006,0.9667,23180,46.74,3645.7052,2.4888,1.336,1.1908,5.1831
印度尼西亚,2007,1.0226,23486,47.54,4322.1674,2.6252,1.2471,1.5024,5.5627
印度尼西亚,2008,1.0876,23794,48.34,5102.2863,2.6782,1.429,1.3179,5.6269
印度尼西亚,2009,1.0543,24098,49.13,5395.8009,2.6904,1.5156,1.362,5.7802
印度尼西亚,2010,1.3075,24402,49.91,7550.9416,2.8484,1.5857,1.5466,6.2562
印度尼西亚,2011,1.3934,24710,50.6,8929.691,3.0544,1.5384,1.7866,6.6093
印度尼西亚,2012,1.6694,25022,51.28,9178.6991,3.2116,1.547,1.8205,6.8231
印度尼西亚,2013,1.7421,25328,51.96,9125.2414,3.1054,1.6022,1.5867,6.5879
印度尼西亚,2014,1.6985,25623,52.64,8908.1476,3.0927,1.5855,1.6887,6.6743
印度尼西亚,2015,1.7125,25909,53.31,8608.5423,2.949,1.6472,1.9162,6.7781
印度尼西亚,2016,1.747,26185,53.99,9318.7736,2.8448,1.6067,1.9595,6.7985
印度尼西亚,2017,1.8708,26450,54.66,10156.1874,3.0511,1.5558,2.038,7.0353
印度尼西亚,2018,1.9225,26707,55.33,10422.7153,3.1478,1.603,2.3606,7.7174
印度尼西亚,2019,1.8852,26958,55.99,11190.9987,3.0681,1.584,2.8844,8.2245
印度尼西亚,2020,1.8796,27186,56.64,10590.5484,2.7001,1.3506,2.7554,7.6054
印度尼西亚,2021,1.8907,27375,57.29,11865.0546,2.8111,1.3349,2.7476,7.7578
印度尼西亚,2022,1.9339,27550,57.93,13191.0022,3.0643,1.3325,4.3794,9.7737
英国,1993,1.0662,5772,78.23,10613.8872,3.6441,2.4202,2.2301,9.269
英国,1994,1.0867,5787,78.29,11404.8975,3.606,2.4921,2.0823,9.1578
英国,1995,1.068,5802,78.35,13442.4018,3.5638,2.6571,1.9869,9.1892
英国,1996,1.1175,5817,78.41,14196.4587,3.6526,3.0954,1.8575,9.6347
英国,1997,1.1792,5832,78.47,15609.1192,3.5476,3.1831,1.6566,9.468
英国,1998,1.2526,5849,78.53,16536.9493,3.5108,3.3099,1.6153,9.5465
英国,1999,1.3202,5868,78.59,16878.3045,3.4656,3.524,1.4361,9.5027
英国,2000,1.372,5889,78.65,16655.3488,3.4283,3.6483,1.5377,9.5921
英国,2001,1.2822,5912,78.75,16498.2726,3.4125,3.6307,1.6292,9.6918
英国,2002,1.3544,5937,79.05,17857.2992,3.3869,3.5832,1.4951,9.4731
英国,2003,1.3583,5965,79.34,20544.2286,3.4139,3.5931,1.5953,9.6097
英国,2004,1.3921,5999,79.63,24215.2508,3.5077,3.6716,1.557,9.6884
英国,2005,1.3748,6040,79.92,25431.8,3.6092,3.5779,1.5857,9.7685
英国,2006,1.3747,6085,80.2,27084.4158,3.5728,3.3934,1.7316,9.644
英国,2007,1.354,6132,80.48,30905.102,3.4726,3.4308,1.6304,9.3767
英国,2008,1.2127,6181,80.76,29294.1176,3.4008,3.522,1.5132,9.2136
英国,2009,1.0493,6228,81.03,24128.4001,3.2388,3.2841,1.2481,8.7481
英国,2010,1.0481,6277,81.3,24854.826,3.1867,3.5457,1.2773,8.9335
英国,2011,1.0547,6326,81.57,26638.0583,3.1223,2.9491,1.2877,8.4314
英国,2012,1.0629,6370,81.84,27070.8973,3.0385,2.7684,1.6245,8.5666
英国,2013,1.0996,6413,82.1,27848.535,2.9643,2.7477,1.5657,8.5377
英国,2014,1.1915,6460,82.37,30647.0825,2.9642,2.522,1.2643,8.0644
英国,2015,1.1958,6512,82.63,29279.1114,3.0464,2.5936,0.9984,8.1925
英国,2016,1.1543,6561,82.89,26891.0657,3.1354,2.9043,0.5082,8.1063
英国,2017,1.0854,6606,83.14,26801.4805,3.1769,2.8278,0.4112,8.1098
英国,2018,1.1213,6646,83.4,28713.4035,3.1351,2.8284,0.3484,8.0768
英国,2019,1.1201,6684,83.65,28514.0716,3.0729,2.7964,0.2486,7.9078
英国,2020,1.1447,6708,83.9,26978.0659,2.3676,2.6328,0.2282,7.1037
英国,2021,1.2269,6703,84.15,31415.0616,2.453,2.8018,0.2369,7.1978
英国,2022,1.2591,6697,84.4,30890.7272,2.6678,2.5913,0.2114,7.3148
越南,1993,0.1801,7118,21.39,131.8095,0.172,0.0087,0.0873,0.3527
越南,1994,0.1973,7250,21.77,162.8643,0.1906,0.0087,0.0963,0.394
越南,1995,0.2154,7376,22.17,207.3616,0.2104,0.0051,0.1297,0.4577
越南,1996,0.233,7495,22.56,246.5747,0.2422,0.01,0.1448,0.5248
越南,1997,0.2454,7606,22.97,268.437,0.2759,0.0184,0.186,0.6045
越南,1998,0.2656,7713,23.37,272.096,0.3049,0.0313,0.1996,0.6538
越南,1999,0.2758,7812,23.82,286.8366,0.3358,0.0452,0.1494,0.677
越南,2000,0.2913,7900,24.37,311.7252,0.3641,0.0556,0.1963,0.7709
越南,2001,0.31,7982,24.94,326.852,0.3947,0.0695,0.2146,0.8714
越南,2002,0.4334,8064,25.51,350.6411,0.4335,0.0834,0.245,0.9531
越南,2003,0.5026,8148,26.09,395.5251,0.4613,0.0824,0.2853,1.0272
越南,2004,0.5284,8231,26.68,454.2785,0.5488,0.1445,0.3738,1.252
越南,2005,0.5783,8314,27.28,576.3326,0.545,0.2237,0.3915,1.3312
越南,2006,0.5973,8395,27.89,663.7166,0.5346,0.2432,0.2398,1.2203
越南,2007,0.6621,8476,28.5,774.1443,0.5952,0.246,0.2625,1.333
越南,2008,0.7126,8560,29.13,991.303,0.6242,0.2605,0.4977,1.646
越南,2009,0.7632,8648,29.76,1060.1466,0.6363,0.2783,0.467,1.6838
越南,2010,0.7579,8741,30.42,1472.0117,0.7227,0.3266,0.6093,1.9448
越南,2011,0.7626,8835,31.08,1725.9505,0.7199,0.2946,0.7262,2.1497
越南,2012,0.7304,8930,31.75,1955.9066,0.7212,0.325,0.674,2.2475
越南,2013,0.7505,9027,32.43,2137.0881,0.7467,0.3387,0.7199,2.374
越南,2014,1.0191,9124,33.12,2334.5147,0.7891,0.3547,0.8698,2.6213
越南,2015,1.0291,9219,33.81,2392.5833,0.9606,0.3703,1.0984,2.9862
越南,2016,1.0741,9313,34.51,2570.96,1.0599,0.3686,1.1886,3.2383
越南,2017,0.9653,9403,35.21,2813.5361,1.1106,0.3427,1.1877,3.4846
越南,2018,0.9532,9491,35.92,3101.0648,1.1683,0.3477,1.5823,3.9101
越南,2019,0.7838,9578,36.63,3343.6527,1.2051,0.3543,2.0904,4.3395
越南,2020,0.9577,9665,37.34,3466.1574,1.0165,0.3182,2.1951,4.3379
越南,2021,1.0012,9747,38.05,3661.3757,0.9443,0.2592,2.1567,4.3425
越南,2022,1.0566,9819,38.77,4088.0238,1.0314,0.2807,2.0493,4.5891
智利,1993,0.1287,1400,83.9,492.8738,0.3762,0.0811,0.0782,0.7388
智利,1994,0.1298,1421,84.22,569.986,0.404,0.0782,0.0922,0.7757
智利,1995,0.1377,1442,84.55,734.4483,0.4441,0.075,0.0994,0.836
智利,1996,0.1667,1462,84.86,785.841,0.4715,0.0762,0.1377,0.885
智利,1997,0.164,1481,85.17,857.4142,0.5072,0.1037,0.1793,1.0118
智利,1998,0.1784,1500,85.48,819.9001,0.5185,0.1432,0.1687,1.0133
智利,1999,0.1748,1518,85.78,755.7869,0.5244,0.1956,0.1741,1.0552
智利,2000,0.1822,1535,86.07,783.3975,0.5007,0.2525,0.1345,1.1066
智利,2001,0.1818,1552,86.36,715.7474,0.4876,0.2862,0.1055,1.128
智利,2002,0.1926,1569,86.61,702.6405,0.4957,0.2886,0.1064,1.1549
智利,2003,0.1913,1586,86.67,764.9258,0.4915,0.3123,0.1017,1.161
智利,2004,0.18,1602,86.73,990.7599,0.5418,0.3389,0.1178,1.2395
智利,2005,0.2132,1618,86.78,1222.9415,0.5588,0.3279,0.1155,1.2864
智利,2006,0.2096,1633,86.84,1538.4352,0.5778,0.3034,0.1441,1.3309
智利,2007,0.2165,1650,86.9,1724.9108,0.7211,0.1789,0.1711,1.3295
智利,2008,0.2433,1666,86.96,1798.9459,0.7599,0.0995,0.1829,1.3295
智利,2009,0.218,1683,87.02,1717.779,0.715,0.1006,0.1672,1.2757
智利,2010,0.2381,1700,87.07,2170.5121,0.6557,0.2066,0.188,1.3102
智利,2011,0.2808,1717,87.13,2513.8257,0.6807,0.2101,0.2412,1.3886
智利,2012,0.29,1734,87.19,2670.2478,0.7061,0.1908,0.2812,1.4499
智利,2013,0.2755,1751,87.25,2773.9502,0.7023,0.1913,0.316,1.4895
智利,2014,0.2356,1769,87.3,2595.6098,0.6965,0.1584,0.3188,1.4743
智利,2015,0.2324,1787,87.36,2424.5036,0.6847,0.1737,0.3062,1.4912
智利,2016,0.2665,1808,87.42,2493.4486,0.7233,0.213,0.3105,1.5621
智利,2017,0.2449,1837,87.49,2761.5426,0.7344,0.2021,0.3229,1.6212
智利,2018,0.2935,1870,87.56,2958.5756,0.761,0.2029,0.3116,1.6858
智利,2019,0.2592,1904,87.64,2785.9889,0.758,0.2345,0.3135,1.7063
智利,2020,0.2645,1930,87.73,2542.582,0.6932,0.2245,0.2633,1.5929
智利,2021,0.3092,1949,87.82,3165.8116,0.7609,0.2456,0.292,1.7167
智利,2022,0.309,1960,87.91,3010.2472,0.7969,0.2685,0.2202,1.7885
